,Log Rtn,RSI,MACD,%K,BHS
0,0.0,0.0,0.0,0.0,0
1,-0.02857867533174351,0.0,0.0,0.0,0
2,0.00037643516348898336,0.0,0.0,0.0,1
3,0.013829411210495926,0.0,0.0,0.0,0
4,0.03752033623165028,0.0,0.0,0.0,0
5,0.0010720029613356787,0.0,0.0,0.0,1
6,-0.02495157468959033,0.0,0.0,0.0,1
7,0.009112510659844178,0.0,0.0,0.0,1
8,-0.003999278189918143,0.0,0.0,0.0,1
9,-0.027328140833670047,0.0,0.0,0.0,2
10,-0.007893294129692988,0.0,0.0,0.0,2
11,0.025336675730821035,0.0,0.0,0.0,1
12,0.007696574551989067,0.0,0.0,0.0,0
13,0.02559159306471335,0.0,0.0,0.90232558139535,0
14,0.005323881252749797,57.71812080536914,0.0,0.9166666666666662,0
15,0.0010613834359221208,58.17160367722168,0.0,0.8724279835390951,1
16,-0.03563450630812492,41.30380205863483,0.0,0.4323144104803488,1
17,0.054896176930063656,61.395566105502915,0.0,0.7832817337461292,1
18,0.030740125359695534,68.63525027295665,0.0,0.9799999999999999,1
19,-0.014910476170364232,62.06902977111021,0.0,0.8081081081081078,1
20,0.012553175870143991,65.29090342333718,0.0,0.9081081081081082,1
21,0.0,65.29090342333718,0.0,0.9081081081081082,1
22,0.007724639586060486,67.57059188633033,0.0,0.9373368146214103,1
23,0.003340016465071233,68.6050480346683,0.0,0.9634464751958223,1
24,-0.008707355750911286,62.61320720883724,0.0,0.8857142857142861,1
25,0.006704684854601265,65.30289567900395,1.0576396153085774,0.9346405228758172,1
26,0.01919317686397073,72.03492080838333,1.079933235745436,0.9908536585365861,0
27,0.023004416358707556,78.0502601904027,1.1417309926604062,0.9974811083123422,0
28,0.01273091669403996,80.74293401935444,1.2090456911817036,0.9457700650759219,0
29,0.004732616500098728,81.71358292271253,1.2599726408359153,0.9783080260303685,0
30,0.005962672616649229,82.968285168556,1.300670705199348,0.9233038348082602,0
31,0.006860020666163162,84.39848225935611,1.3352840524333836,0.9879879879879883,1
32,-0.002177633462814552,81.87436952419772,1.341601813913801,0.9537037037037042,1
33,0.008064559836730274,83.93364599759661,1.3520034582199543,0.997023809523808,1
34,0.026822699163710342,88.87132006485822,1.414944878024265,1.0,1
35,-0.006335818449085895,81.93750355991818,1.431381091511696,0.905759162303665,1
36,-0.025752496102414625,60.24390033144622,1.360937884511685,0.6833773087071251,2
37,0.012345835822299362,65.29280420947234,1.3221469059844786,0.78891820580475,1
38,-0.014833399294101175,55.528554969775875,1.2383973141926852,0.6622691292875986,1
39,0.004659116985309661,57.80388267522951,1.1706345592083167,0.6636904761904775,1
40,0.002166848085090293,58.93520678260686,1.1097875624632039,0.6173285198555973,1
41,-0.006203493839594368,54.149066873431366,1.0335138463527755,0.3731343283582093,1
42,-0.01694423971650006,43.215501494611395,0.9189003782166552,0.09547738693467409,2
43,0.0015810279973187732,44.414602308262836,0.8226203062784805,0.10714285714285592,1
44,0.004413626332526115,47.964620414454814,0.7489807022667634,0.24413145539906095,1
45,-0.02097979046919452,35.59782616320338,0.630100890550839,0.07346938775510195,1
46,-0.01848002015519712,28.321246152171554,0.4843107145278118,0.010452961672473036,2
47,0.017837346611226,41.609845213753026,0.4084430755977735,0.2341137123745818,1
48,-0.006773127005845934,38.46794591979508,0.3275958590503336,0.16387959866220692,1
49,0.010943141067785418,46.07465215788678,0.2876432437034744,0.33333333333333287,1
50,0.016508311407449794,55.73199255062814,0.2945448328909386,0.5844155844155854,0
51,0.011271252699625752,61.27229428167526,0.3253133733325022,0.7668161434977565,1
52,-0.0078137606493158,55.687740767882346,0.32576948480857126,0.6759259259259263,1
53,-0.012312704880042618,47.8393271539222,0.2913032532321722,0.5404040404040404,2
